Record_ID,Timestamp,Scenario,Machine_ID,Machine_Type,Machine_Model_Class,Engine_Hours,Machine_Age,Engine_Temperature,Hydraulic_Temperature,Machine_Speed,Fuel_Consumption,Machine_Health_Score,Engine_Load_Percentage,Operator_ID,Experience_Level,Years_Experience,Operating_Shift,Historical_Efficiency,Historical_Idle_Time,Training_Score,Previous_Safety_Events,Operator_Skill_Score,Load_Weight,Load_Percentage,Load_Cycles,Idle_Time,Operating_Mode,Travel_Direction,Harsh_Acceleration,Harsh_Braking,Rapid_Control_Input,Control_Smoothness,Proximity_Violations,Seatbelt_Status,Proximity_Distance,Obstacle_Type,Blind_Zone_Entry,Ground_Slope,Safety_Zone_Status,Emergency_Stop,Safety_Event,Weather,Visibility,Ambient_Temperature,Dust_Level,Ground_Condition,Terrain_Type,Working_Zone,Lighting_Condition,Task_ID,Task_Type,Task_Complexity,Target_Quantity,Completed_Quantity,Historical_Task_Duration,Current_Task_Progress,Estimated_Task_Duration,Actual_Task_Duration,Total_Fuel_Used,Safety_Risk_Score,Safety_Risk_Level,Operator_Anomaly,Anomaly_Score,Anomaly_Reason,Task_Completion_Time,Incident_Type,Fuel_Efficiency
R031074,2026-03-18 16:03,NORMAL_OPERATION,EXC-204,Excavator,Medium Excavator (20t class),1490.6,1.25,78.8,59.0,2.57,13.1,95.8,60.8,OP1067,Experienced,7.9,Afternoon,84.1,10.0,62.2,2,48.6,1.54,74.5,497,26.6,Eco,Forward,8,6,13,71.8,5,Fastened,9.46,Material_Pile,0,3.9,Clear,0,0,Fog,31.7,30.8,29.3,Dry,Flat,Zone A,Daylight,TSK-031074,Excavation,4,764.6,764.6,178.6,0.675,203.9,292.5,60.3,32.1,MEDIUM,0,0.1123,Normal,94.6,No_Incident,12.67
R031003,2026-03-19 09:22,HIGH_FUEL_CONSUMPTION,EXC-201,Excavator,Large Excavator (30t class),8011.7,5.55,84.4,58.0,0.52,36.85,80.3,76.6,OP1104,Intermediate,3.6,Morning,74.8,14.3,70.2,2,44.1,2.58,80.1,104,6.7,Power,Stationary,2,0,10,76.9,0,Fastened,10.33,Material_Pile,0,9.7,Clear,0,0,Clear,92.6,28.7,27.4,Dry,Embankment,Zone A,Daylight,TSK-031003,Backfilling,3,267.2,267.2,56.2,0.897,45.4,50.6,29.9,15.3,LOW,1,1.0,Abnormal_Fuel,4.9,No_Incident,8.93
R026552,2026-03-19 14:13,HIGH_LOAD_OPERATION,WHL-315,Wheel Loader,Medium Wheel Loader,9227.9,6.95,84.5,61.2,3.99,14.0,75.1,69.5,OP1056,Intermediate,4.6,Afternoon,80.1,13.1,63.2,1,52.2,4.05,93.8,292,29.7,Standard,Forward,1,2,43,80.3,4,Fastened,14.51,No_Object,0,12.2,Clear,0,0,Clear,85.0,32.6,36.4,Loose,Stockpile,Zone D,Daylight,TSK-026552,Loading,3,1180.0,1180.0,274.3,0.685,252.4,287.3,66.9,50.6,MEDIUM,0,0.1376,Normal,100.6,No_Incident,17.63
R031435,2026-03-19 22:32,NORMAL_OPERATION,WHL-307,Wheel Loader,Large Wheel Loader,4110.1,3.05,79.1,60.8,6.55,12.64,82.2,65.7,OP1082,Experienced,5.9,Night,79.8,42.4,75.3,1,72.2,5.13,72.3,82,31.7,Eco,Reverse,0,1,11,74.6,1,Fastened,18.19,Structure,0,9.9,Clear,0,0,Cloudy,56.2,25.7,21.2,Dry,Stockpile,Zone D,Night_Floodlit,TSK-031435,Stockpiling,1,419.6,419.6,103.5,0.276,70.3,96.8,21.1,33.6,MEDIUM,0,0.0647,Normal,71.6,No_Incident,19.85
R026899,2026-03-20 01:59,HIGH_LOAD_OPERATION,WHL-301,Wheel Loader,Large Wheel Loader,11739.5,7.85,83.7,63.7,5.81,22.73,57.0,73.9,OP1050,Expert,12.2,Night,89.7,8.5,80.8,11,75.3,6.79,99.8,109,10.8,Power,Reverse,1,1,8,80.1,0,Fastened,5.98,Material_Pile,0,2.1,Warning,0,0,Clear,68.1,23.6,25.1,Dry,Flat,Zone B,Night_Floodlit,TSK-026899,Material_Transfer,3,735.1,735.1,148.5,0.329,141.7,138.7,53.8,31.0,MEDIUM,0,0.0434,Normal,97.7,No_Incident,13.66
R018936,2026-03-20 08:05,NORMAL_OPERATION,EXC-211,Excavator,Medium Excavator (20t class),3430.6,2.85,82.3,58.3,1.01,13.51,80.7,60.6,OP1021,Intermediate,2.0,Morning,80.2,9.9,73.7,0,65.0,1.53,75.6,487,15.5,Standard,Swinging,3,3,11,85.0,2,Fastened,8.1,Worker,0,4.1,Clear,0,0,Clear,99.8,30.6,37.8,Dry,Haul_Road,Zone B,Daylight,TSK-018936,Loading,3,744.2,744.2,223.1,0.416,188.5,203.2,44.6,11.0,LOW,0,0.2277,Normal,126.2,No_Incident,16.69
R021908,2026-03-20 08:37,POOR_WEATHER,WHL-315,Wheel Loader,Medium Wheel Loader,9225.3,6.95,81.7,59.0,4.62,9.5,73.9,63.8,OP1054,Expert,13.9,Morning,77.6,21.2,81.1,4,64.6,3.28,73.8,214,52.2,Eco,Reverse,3,3,13,85.7,1,Fastened,15.4,No_Object,0,6.1,Clear,0,0,Heavy_Rain,47.8,23.7,33.2,Wet,Stockpile,Zone D,Daylight,TSK-021908,Material_Transfer,1,1215.4,698.8,307.0,0.618,314.7,279.5,45.2,33.8,MEDIUM,0,0.062,Normal,107.8,No_Incident,15.47
R031749,2026-03-20 09:18,EXCESSIVE_IDLE,EXC-208,Excavator,Large Excavator (30t class),5186.9,3.85,81.1,59.0,1.84,15.46,78.8,59.9,OP1076,Experienced,6.5,Morning,75.4,15.7,86.8,2,52.3,2.22,71.7,138,25.3,Eco,Forward,1,0,4,90.0,0,Fastened,6.9,Vehicle,0,8.2,Clear,0,0,Hot,87.1,33.1,17.5,Dry,Gentle_Slope,Zone A,Daylight,TSK-031749,Excavation,1,304.9,304.9,68.7,0.188,61.0,81.2,20.9,14.6,LOW,1,1.0,Excessive_Idle,66.0,No_Incident,14.6
R027553,2026-03-21 18:05,NORMAL_OPERATION,WHL-309,Wheel Loader,Medium Wheel Loader,13051.0,10.35,83.6,62.8,6.39,9.41,71.6,59.9,OP1078,Expert,12.2,Afternoon,65.9,22.0,59.5,4,61.1,3.81,80.6,203,32.7,Eco,Reverse,3,4,26,70.0,3,Fastened,7.16,Material_Pile,0,7.5,Clear,0,0,Clear,85.0,33.6,38.3,Dry,Stockpile,Zone D,Daylight,TSK-027553,Material_Transfer,2,772.6,772.6,253.1,0.153,200.1,195.6,33.3,29.4,LOW,0,0.1887,Normal,169.6,No_Incident,23.23
R033615,2026-03-22 00:13,NORMAL_OPERATION,EXC-210,Excavator,Medium Excavator (20t class),2995.5,2.15,83.1,58.7,0.0,12.7,82.7,58.2,OP1035,Experienced,6.7,Night,86.6,24.2,90.4,1,83.1,1.37,67.5,393,35.8,Standard,Swinging,2,2,6,98.4,2,Fastened,18.73,No_Object,0,2.3,Clear,0,0,Hot,68.4,29.5,47.8,Dry,Trench_Edge,Zone C,Night_Floodlit,TSK-033615,Backfilling,4,536.0,536.0,132.3,0.599,121.5,166.3,33.3,7.0,LOW,0,0.0933,Normal,65.2,No_Incident,16.09
R028720,2026-03-22 07:34,NORMAL_OPERATION,EXC-212,Excavator,Large Excavator (30t class),1024.2,0.66,80.2,55.3,0.7,13.88,85.9,55.1,OP1000,Intermediate,4.8,Morning,72.9,16.4,68.6,1,52.7,2.18,69.4,316,19.6,Eco,Stationary,5,2,6,77.2,2,Fastened,13.58,No_Object,0,1.5,Clear,0,0,Clear,95.6,30.9,28.6,Dry,Flat,Zone A,Daylight,TSK-028720,Backfilling,3,687.8,687.8,131.2,0.946,116.9,140.4,32.4,8.8,LOW,0,0.0753,Normal,7.4,No_Incident,21.22
R036415,2026-03-22 07:59,NORMAL_OPERATION,EXC-208,Excavator,Large Excavator (30t class),5231.7,3.86,83.0,61.3,2.67,17.32,80.0,56.7,OP1076,Experienced,6.5,Morning,75.4,15.7,86.1,2,52.3,2.05,63.3,521,32.5,Standard,Reverse,1,6,13,89.7,4,Fastened,11.66,Material_Pile,0,2.9,Clear,0,0,Hot,87.5,32.2,39.8,Dry,Flat,Zone B,Daylight,TSK-036415,Loading,2,1067.6,1067.6,240.2,0.447,202.8,244.8,71.6,6.8,LOW,0,0.1948,Normal,124.9,No_Incident,14.92
R017552,2026-03-22 09:46,PROXIMITY_HAZARD,EXC-214,Excavator,Large Excavator (30t class),10603.1,8.16,80.4,60.5,3.5,17.81,67.6,63.0,OP1104,Intermediate,3.6,Morning,74.8,14.3,70.4,2,44.1,2.3,68.1,82,6.6,Standard,Forward,0,1,7,78.9,1,Fastened,0.61,Vehicle,1,1.4,Violated,0,0,Clear,98.2,29.9,15.2,Dry,Flat,Zone A,Daylight,TSK-017552,Trenching,2,187.8,187.8,62.0,0.279,48.8,61.1,18.6,90.3,CRITICAL,0,0.1248,Normal,44.2,No_Incident,10.08
R013710,2026-03-22 17:15,NORMAL_OPERATION,WHL-312,Wheel Loader,Medium Wheel Loader,5807.3,3.76,81.9,58.6,5.97,9.22,81.4,51.1,OP1004,Intermediate,2.4,Afternoon,64.1,49.2,57.7,1,36.4,3.38,77.8,96,53.5,Eco,Forward,2,5,12,81.8,3,Fastened,8.23,Structure,0,1.7,Clear,0,0,Fog,23.6,32.5,26.0,Dry,Flat,Zone D,Dawn_Dusk,TSK-013710,Loading,4,324.3,324.3,120.8,0.91,69.4,161.2,24.2,28.7,LOW,0,0.0461,Normal,14.9,No_Incident,13.41
R000808,2026-03-22 18:13,STEEP_TERRAIN,EXC-211,Excavator,Medium Excavator (20t class),3454.3,2.86,81.5,63.6,1.66,13.45,81.9,73.0,OP1112,Intermediate,2.6,Afternoon,80.6,21.3,64.9,0,46.9,1.31,65.1,317,59.5,Eco,Forward,2,0,33,80.6,8,Fastened,6.06,Worker,0,20.2,Clear,1,1,Heavy_Rain,53.6,27.9,21.3,Muddy,Embankment,Zone A,Daylight,TSK-000808,Trenching,2,414.8,414.8,161.0,0.617,143.8,323.5,72.4,62.7,HIGH,0,0.0807,Normal,116.8,Stability_Loss,5.73
R026525,2026-03-23 10:20,EFFICIENT_OPERATION,EXC-207,Excavator,Large Excavator (30t class),7453.4,5.06,77.8,57.8,0.0,15.47,77.7,53.9,OP1109,Experienced,8.0,Morning,77.0,18.5,85.2,1,63.0,2.25,70.8,311,17.8,Eco,Swinging,0,1,5,92.9,0,Fastened,19.11,No_Object,0,4.5,Clear,0,0,Hot,84.7,31.4,35.5,Dry,Gentle_Slope,Zone A,Dawn_Dusk,TSK-026525,Excavation,3,700.2,700.2,166.0,0.449,140.0,164.8,40.5,9.1,LOW,0,0.0377,Normal,90.9,No_Incident,17.29
R018384,2026-03-23 10:35,NORMAL_OPERATION,EXC-215,Excavator,Medium Excavator (20t class),10924.6,8.66,82.0,59.9,1.83,11.46,68.2,68.8,OP1103,Experienced,5.6,Morning,84.8,20.9,78.1,0,64.0,1.77,84.3,294,27.1,Eco,Forward,3,5,9,78.5,1,Fastened,17.79,No_Object,0,11.1,Clear,0,0,Cloudy,73.0,27.4,44.0,Loose,Stockpile,Zone D,Dawn_Dusk,TSK-018384,Loading,2,517.8,517.8,145.4,0.093,131.2,143.9,27.7,46.9,MEDIUM,0,0.0682,Normal,128.5,No_Incident,18.7
R006472,2026-03-23 16:41,NORMAL_OPERATION,EXC-220,Excavator,Large Excavator (30t class),3001.0,1.86,79.7,63.0,0.93,21.87,87.2,65.0,OP1011,Intermediate,4.3,Afternoon,77.5,14.6,74.0,0,68.3,2.08,65.8,201,15.4,Standard,Swinging,2,1,5,85.9,1,Fastened,17.03,No_Object,0,3.1,Clear,0,0,Hot,77.8,37.9,30.3,Dry,Trench_Edge,Zone C,Dawn_Dusk,TSK-006472,Trenching,3,418.5,418.5,120.1,0.191,108.8,123.0,43.4,14.0,LOW,0,0.041,Normal,100.1,No_Incident,9.63
R014277,2026-03-23 18:37,POOR_WEATHER,EXC-203,Excavator,Large Excavator (30t class),13146.9,8.66,82.0,59.2,2.55,12.95,57.1,49.4,OP1083,Intermediate,4.3,Afternoon,71.2,28.8,68.7,0,57.8,1.86,57.0,184,30.7,Standard,Forward,4,1,8,78.8,1,Fastened,13.31,Structure,0,0.4,Clear,0,0,Dust_Wind,48.4,32.8,66.0,Dry,Flat,Zone A,Daylight,TSK-014277,Backfilling,2,341.3,341.3,88.7,0.257,58.0,122.3,26.2,30.4,MEDIUM,0,0.0544,Normal,90.8,No_Incident,13.04
R013197,2026-03-24 06:12,EFFICIENT_OPERATION,EXC-215,Excavator,Medium Excavator (20t class),10924.8,8.66,83.9,56.1,0.0,10.52,70.9,63.0,OP1103,Experienced,5.6,Morning,84.8,20.9,78.2,0,64.0,1.74,88.1,147,11.1,Eco,Stationary,1,3,7,83.8,1,Fastened,12.76,Vehicle,0,0.8,Clear,0,0,Clear,90.0,29.1,18.1,Dry,Flat,Zone C,Daylight,TSK-013197,Trenching,4,255.9,255.9,105.4,0.063,88.7,93.4,16.2,11.8,LOW,0,0.025,Normal,88.4,No_Incident,15.84
R005472,2026-03-24 23:48,EFFICIENT_OPERATION,EXC-214,Excavator,Large Excavator (30t class),10623.4,8.16,82.9,60.5,1.98,15.78,65.8,62.5,OP1094,Expert,11.1,Night,97.2,21.9,82.1,5,77.2,2.39,74.4,244,10.5,Eco,Reverse,1,1,0,100.0,1,Fastened,16.08,No_Object,0,15.1,Clear,0,0,Clear,67.2,26.1,26.3,Dry,Embankment,Zone E,Night_Floodlit,TSK-005472,Backfilling,1,582.9,582.9,111.7,0.442,99.1,104.0,27.0,41.8,MEDIUM,0,0.0255,Normal,54.3,No_Incident,21.6
R026804,2026-03-25 06:34,NORMAL_OPERATION,EXC-210,Excavator,Medium Excavator (20t class),3037.6,2.17,81.1,57.3,2.51,13.78,82.1,72.6,OP1115,Intermediate,3.0,Morning,71.6,16.6,53.0,1,45.2,1.42,72.3,564,26.0,Power,Forward,4,0,10,60.8,2,Fastened,16.95,No_Object,0,0.1,Clear,0,0,Clear,98.9,22.0,22.1,Dry,Flat,Zone A,Daylight,TSK-026804,Excavation,2,803.0,803.0,289.7,0.455,214.1,189.0,43.9,8.0,LOW,0,0.0967,Normal,101.1,No_Incident,18.28
R029822,2026-03-25 09:57,HIGH_FUEL_CONSUMPTION,EXC-217,Excavator,Medium Excavator (20t class),7613.6,5.87,84.3,65.4,0.33,13.85,60.9,70.0,OP1028,Intermediate,3.7,Morning,72.6,29.3,67.2,1,57.4,1.48,72.6,88,19.3,Power,Stationary,1,0,2,84.6,1,Fastened,12.02,Worker,0,3.6,Clear,0,0,Dust_Wind,49.3,29.0,77.1,Dry,Trench_Edge,Zone C,Daylight,TSK-029822,Trenching,4,130.2,130.2,62.1,0.061,45.1,82.3,19.8,10.5,LOW,0,0.4238,Normal,78.4,No_Incident,6.57
R020146,2026-03-25 11:20,PROXIMITY_HAZARD,EXC-218,Excavator,Medium Excavator (20t class),8207.0,7.07,85.0,66.1,2.23,16.11,73.8,75.9,OP1096,Intermediate,2.5,Morning,76.6,12.8,62.7,3,49.0,1.25,63.9,279,12.0,Standard,Forward,5,4,6,77.4,2,Fastened,3.54,Worker,0,15.7,Warning,0,0,Hot,87.1,35.1,31.0,Loose,Embankment,Zone E,Daylight,TSK-020146,Excavation,2,348.5,348.5,102.2,0.291,92.9,132.9,36.3,50.7,MEDIUM,1,0.5065,Repeated_Harsh_Events,92.7,No_Incident,9.59
R025543,2026-03-25 15:30,EFFICIENT_OPERATION,EXC-201,Excavator,Large Excavator (30t class),8052.5,5.57,82.4,59.1,0.37,14.48,79.8,59.0,OP1051,Intermediate,4.1,Afternoon,68.4,11.0,75.8,2,62.1,2.1,68.0,370,16.3,Eco,Swinging,0,1,11,84.0,3,Fastened,10.94,Worker,0,0.5,Clear,0,0,Light_Rain,78.0,31.6,26.7,Dry,Flat,Zone A,Daylight,TSK-025543,Excavation,3,777.8,777.8,178.8,0.641,155.6,211.2,52.2,9.6,LOW,0,0.0401,Normal,83.3,No_Incident,14.9
R005459,2026-03-26 07:35,LOW_VISIBILITY,EXC-215,Excavator,Medium Excavator (20t class),10935.5,8.67,80.6,59.5,0.61,12.47,68.9,60.2,OP1061,Experienced,8.4,Morning,84.6,17.0,87.0,3,68.2,1.68,85.7,611,35.9,Standard,Swinging,10,8,17,84.3,2,Fastened,10.25,Structure,0,0.0,Clear,0,0,Fog,36.5,26.1,31.5,Dry,Flat,Zone B,Daylight,TSK-005459,Loading,2,1028.5,1028.5,288.7,0.864,260.6,245.7,51.0,16.9,LOW,0,0.1613,Normal,32.9,No_Incident,20.15
R020350,2026-03-26 09:23,PROXIMITY_HAZARD,EXC-201,Excavator,Large Excavator (30t class),8073.0,5.57,81.3,58.6,1.98,20.68,77.7,64.6,OP1051,Intermediate,4.1,Morning,68.4,11.0,76.0,2,62.1,2.06,64.5,340,12.1,Power,Forward,2,0,8,76.8,7,Fastened,1.11,Worker,0,6.5,Violated,1,1,Clear,91.9,27.8,24.7,Dry,Gentle_Slope,Zone C,Daylight,TSK-020350,Backfilling,3,700.0,700.0,118.4,0.644,119.0,149.6,52.4,66.0,HIGH,0,0.3296,Normal,48.3,Proximity_Near_Miss,13.35
R028829,2026-03-26 23:28,NORMAL_OPERATION,EXC-210,Excavator,Medium Excavator (20t class),3003.8,2.17,82.8,60.6,2.29,16.18,83.6,70.0,OP1027,Expert,24.2,Night,85.9,18.4,97.6,5,86.2,1.48,74.3,92,7.1,Standard,Reverse,1,0,4,88.8,2,Fastened,6.58,Structure,0,4.4,Clear,0,0,Clear,71.9,27.4,29.7,Dry,Trench_Edge,Zone C,Night_Floodlit,TSK-028829,Trenching,5,135.3,135.3,59.3,0.063,46.9,58.6,14.9,20.2,LOW,0,0.0858,Normal,54.9,No_Incident,9.06
R013307,2026-03-27 09:57,STEEP_TERRAIN,WHL-308,Wheel Loader,Large Wheel Loader,6448.3,5.27,78.4,61.3,3.96,21.06,83.5,70.4,OP1074,Experienced,7.4,Morning,78.6,38.9,88.7,1,85.0,4.77,70.6,135,47.3,Standard,Reverse,0,1,5,78.8,2,Fastened,9.52,Worker,0,20.4,Clear,0,0,Light_Rain,77.6,21.5,21.9,Dry,Embankment,Zone E,Daylight,TSK-013307,Material_Transfer,3,641.1,641.1,130.5,0.675,123.6,193.5,68.4,43.1,MEDIUM,0,0.1668,Normal,55.7,No_Incident,9.38
R005959,2026-03-28 06:02,POOR_WEATHER,EXC-219,Excavator,Large Excavator (30t class),2618.9,2.17,75.8,52.2,2.37,17.63,89.3,59.9,OP1046,Novice,1.9,Morning,71.3,15.7,63.2,2,46.4,1.99,65.2,377,42.4,Eco,Forward,1,3,35,66.4,6,Fastened,11.8,Worker,0,8.2,Clear,0,0,Dust_Wind,52.8,25.8,78.5,Dry,Gentle_Slope,Zone A,Daylight,TSK-005959,Excavation,5,748.2,748.2,173.8,0.817,149.6,320.3,95.8,21.4,LOW,0,0.1746,Normal,57.5,No_Incident,7.81
R019536,2026-03-28 07:40,EFFICIENT_OPERATION,EXC-221,Excavator,Large Excavator (30t class),12944.4,8.27,85.2,64.9,2.16,16.53,68.2,68.6,OP1036,Experienced,5.4,Morning,72.4,18.2,75.7,3,69.4,2.46,75.2,122,10.5,Standard,Reverse,1,2,14,82.4,0,Unfastened,7.46,Worker,0,5.4,Clear,0,0,Hot,90.1,33.8,38.4,Dry,Trench_Edge,Zone C,Daylight,TSK-019536,Trenching,4,297.6,297.6,80.1,0.572,77.4,94.0,26.3,16.6,LOW,0,0.0191,Normal,42.5,No_Incident,11.31
R021725,2026-03-28 18:06,HIGH_LOAD_OPERATION,EXC-203,Excavator,Large Excavator (30t class),13185.4,8.67,88.9,73.9,3.02,21.24,58.3,83.6,OP1083,Intermediate,4.3,Afternoon,71.2,28.8,67.9,0,57.8,3.86,110.0,184,40.2,Power,Forward,1,1,11,80.5,2,Fastened,6.66,Vehicle,0,2.1,Clear,0,0,Hot,88.3,35.1,29.7,Dry,Flat,Zone A,Daylight,TSK-021725,Excavation,2,708.6,708.6,176.2,0.581,141.7,150.1,51.3,27.6,LOW,0,0.1452,Normal,60.7,No_Incident,13.81
R016176,2026-03-28 18:32,MACHINE_OVERHEATING,WHL-304,Wheel Loader,Medium Wheel Loader,5151.2,4.07,101.1,82.1,0.18,11.51,64.0,72.1,OP1101,Experienced,5.7,Afternoon,75.1,37.5,72.9,1,67.7,3.9,87.1,169,49.8,Standard,Stationary,0,0,10,91.3,0,Fastened,15.92,No_Object,0,5.5,Clear,0,0,Cloudy,85.6,36.3,28.3,Dry,Haul_Road,Zone B,Daylight,TSK-016176,Loading,3,656.5,656.5,193.3,0.188,140.4,172.9,32.6,15.5,LOW,0,0.0361,Normal,146.2,No_Incident,20.14
R001769,2026-03-28 23:29,HIGH_LOAD_OPERATION,WHL-307,Wheel Loader,Large Wheel Loader,4190.2,3.07,78.9,57.2,6.26,17.01,83.4,74.1,OP1082,Experienced,5.9,Night,79.8,42.4,75.7,1,72.2,6.57,100.1,77,26.8,Standard,Reverse,1,1,6,73.9,0,Fastened,6.01,Worker,0,9.8,Clear,0,0,Clear,69.5,21.7,29.8,Dry,Stockpile,Zone D,Night_Floodlit,TSK-001769,Loading,2,501.2,501.2,96.5,0.595,79.8,92.0,25.3,62.7,HIGH,0,0.0258,Normal,35.5,No_Incident,19.79
R018691,2026-03-29 00:34,NORMAL_OPERATION,EXC-221,Excavator,Large Excavator (30t class),12943.8,8.27,81.1,60.9,0.56,19.44,69.4,67.4,OP1104,Intermediate,3.6,Night,74.8,14.3,70.2,2,44.1,2.62,83.0,174,16.5,Standard,Stationary,0,1,10,80.0,1,Fastened,16.5,No_Object,0,8.2,Clear,0,0,Cloudy,76.1,26.5,27.4,Loose,Embankment,Zone A,Night_Floodlit,TSK-018691,Excavation,5,453.8,453.8,107.6,0.331,90.8,138.0,45.0,19.9,LOW,0,0.0518,Normal,87.1,No_Incident,10.09
R038813,2026-03-29 07:40,HIGH_FUEL_CONSUMPTION,WHL-307,Wheel Loader,Large Wheel Loader,4187.2,3.08,79.4,60.0,0.26,36.95,82.4,67.1,OP1079,Experienced,8.5,Morning,78.8,17.5,67.8,5,67.1,5.33,79.6,135,16.4,Power,Stationary,4,5,12,66.6,3,Fastened,20.0,No_Object,0,4.9,Clear,0,0,Clear,91.7,24.5,42.8,Dry,Haul_Road,Zone F,Daylight,TSK-038813,Material_Transfer,1,718.7,718.7,146.9,0.677,138.5,109.0,64.0,12.2,LOW,1,1.0,Abnormal_Fuel,32.6,No_Incident,11.24
R002586,2026-03-29 17:37,NORMAL_OPERATION,WHL-312,Wheel Loader,Medium Wheel Loader,5838.3,3.78,82.0,63.3,4.38,12.97,81.6,74.2,OP1012,Intermediate,4.1,Afternoon,74.1,17.3,68.8,1,52.0,3.58,79.9,248,27.1,Eco,Reverse,0,3,20,71.8,4,Fastened,6.8,Worker,0,12.2,Clear,0,0,Clear,83.9,33.2,40.1,Dry,Stockpile,Zone D,Dawn_Dusk,TSK-002586,Stockpiling,1,885.6,885.6,224.0,0.256,199.4,181.9,40.4,36.8,MEDIUM,0,0.0786,Normal,143.2,No_Incident,21.91
R033656,2026-03-30 09:44,NORMAL_OPERATION,WHL-307,Wheel Loader,Large Wheel Loader,4209.5,3.08,86.4,62.8,7.89,22.75,86.5,75.8,OP1075,Experienced,6.0,Morning,76.2,20.8,72.5,3,61.1,5.4,78.3,116,28.1,Power,Reverse,1,1,12,77.3,0,Fastened,14.95,No_Object,0,6.3,Clear,0,0,Hot,85.3,35.2,45.5,Dry,Stockpile,Zone D,Daylight,TSK-033656,Material_Transfer,2,622.0,622.0,149.1,0.181,119.9,121.8,46.8,28.5,LOW,0,0.148,Normal,102.1,No_Incident,13.28
R034916,2026-03-30 14:05,STEEP_TERRAIN,EXC-210,Excavator,Medium Excavator (20t class),3056.9,2.18,88.6,69.8,0.74,17.98,83.0,93.7,OP1034,Experienced,5.7,Afternoon,83.1,14.6,74.5,0,60.2,1.88,90.9,186,14.8,Standard,Swinging,1,4,11,80.8,3,Fastened,15.34,No_Object,0,24.3,Clear,1,1,Hot,81.7,38.3,27.1,Loose,Gentle_Slope,Zone A,Dawn_Dusk,TSK-034916,Excavation,3,349.1,349.1,112.0,0.282,93.1,109.7,32.9,77.4,CRITICAL,0,0.107,Normal,81.2,Stability_Loss,10.6
R003227,2026-03-30 16:56,NORMAL_OPERATION,EXC-222,Excavator,Medium Excavator (20t class),8742.8,5.98,82.3,65.7,0.54,11.24,78.8,75.1,OP1088,Experienced,8.5,Afternoon,76.8,29.1,65.4,0,51.6,1.9,93.9,232,32.0,Eco,Swinging,1,1,7,86.1,1,Fastened,12.6,Worker,0,7.7,Clear,0,0,Clear,91.9,30.6,35.6,Dry,Gentle_Slope,Zone C,Daylight,TSK-003227,Backfilling,2,441.1,441.1,138.6,0.261,100.0,112.2,21.6,12.9,LOW,0,0.1592,Normal,76.5,No_Incident,20.39
R001631,2026-03-30 17:58,EXCESSIVE_IDLE,EXC-223,Excavator,Large Excavator (30t class),8845.3,7.08,82.8,65.8,1.93,15.07,79.2,70.0,OP1081,Experienced,5.7,Afternoon,64.4,43.9,72.9,0,59.0,2.47,77.5,275,123.4,Standard,Reverse,1,4,31,76.2,6,Fastened,18.55,No_Object,0,6.3,Clear,0,0,Clear,74.8,32.3,37.5,Loose,Stockpile,Zone D,Dawn_Dusk,TSK-001631,Loading,3,676.9,676.9,200.8,0.598,128.6,254.9,63.0,17.8,LOW,0,0.4069,Normal,104.8,No_Incident,10.75
R029599,2026-03-31 06:10,NORMAL_OPERATION,EXC-204,Excavator,Medium Excavator (20t class),1567.9,1.28,83.6,64.7,0.0,12.59,93.5,77.5,OP1060,Expert,14.1,Morning,82.7,23.0,83.2,2,67.7,1.63,88.2,269,25.0,Standard,Swinging,0,0,7,89.8,3,Unfastened,18.12,No_Object,0,1.4,Clear,0,0,Hot,87.6,31.2,23.9,Dry,Flat,Zone A,Daylight,TSK-029599,Excavation,4,437.2,437.2,126.4,0.334,116.6,118.6,25.4,11.6,LOW,0,0.1408,Normal,77.4,No_Incident,17.22
R016110,2026-03-31 10:07,LOW_VISIBILITY,WHL-313,Wheel Loader,Medium Wheel Loader,5997.4,3.98,84.6,55.7,4.64,9.89,75.1,49.9,OP1022,Expert,17.7,Morning,81.5,16.0,96.6,2,78.0,3.04,68.5,191,23.8,Eco,Forward,1,1,11,86.6,5,Fastened,5.14,Material_Pile,0,6.9,Warning,0,0,Dust_Wind,22.3,30.4,87.1,Dry,Haul_Road,Zone B,Daylight,TSK-016110,Loading,3,579.7,579.7,133.2,0.311,124.0,214.0,37.1,29.8,LOW,0,0.1171,Normal,146.8,No_Incident,15.62
R000841,2026-03-31 17:39,PROXIMITY_HAZARD,EXC-217,Excavator,Medium Excavator (20t class),7665.2,5.88,88.0,69.6,2.4,20.06,63.8,82.0,OP1011,Intermediate,4.3,Afternoon,77.5,14.6,74.5,0,68.3,1.64,78.9,232,18.0,Power,Forward,0,1,15,86.4,5,Fastened,3.54,Vehicle,0,12.4,Warning,0,0,Cloudy,90.0,33.2,22.3,Dry,Embankment,Zone A,Daylight,TSK-000841,Trenching,2,380.4,380.4,135.0,0.363,131.9,127.6,42.0,48.2,MEDIUM,0,0.2377,Normal,82.8,No_Incident,9.05
